budget,revenue,vote_average,vote_count,genres,release_date,popularity,runtime,year
2000000.0,54207.0,5.9,88,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",1993-10-01,7.502934,104.0,1993
24000000.0,52313200.5,6.1,96,"['Drama', 'Action', 'Romance']",2005-02-10,5.350423,92.0,2005
2000000.0,622806.0,6.3,41,['Drama'],2006-09-08,4.261509,96.0,2006
24000000.0,52313200.5,6.0,333,"['Horror', 'Science Fiction']",2015-10-02,6.752141,87.0,2015
24000000.0,3983997.0,6.7,406,"['Horror', 'Thriller']",2008-09-12,20.362373,91.0,2008
24000000.0,52313200.5,5.4,40,['Thriller'],2013-09-13,5.099368,98.0,2013
24000000.0,52313200.5,5.3,124,"['Horror', 'Comedy']",2009-03-16,6.632891,86.0,2009
24000000.0,52313200.5,6.8,16,"['Drama', 'Action', 'Crime', 'Foreign']",2008-02-11,1.717376,120.0,2008
24000000.0,52313200.5,6.9,18,"['Thriller', 'Drama', 'Crime']",2004-05-01,4.922397,99.0,2004
1000000.0,52313200.5,6.1,381,"['Thriller', 'Horror']",2011-09-09,13.222268,92.0,2011
100000.0,95000.0,5.5,92,['Horror'],2012-05-19,7.447714,86.0,2012
2000000.0,52313200.5,5.2,84,"['Crime', 'Drama', 'Horror', 'Thriller']",2010-01-01,9.68793,98.0,2010
2.0,52313200.5,0.0,0,['Documentary'],2015-12-12,0.050625,104.0,2015
2000000.0,11833696.0,6.7,165,['Comedy'],1971-04-28,5.941852,82.0,1971
24000000.0,52313200.5,3.5,2,['Thriller'],2012-08-10,0.174311,103.0,2012
24000000.0,52313200.5,5.8,2,"['Action', 'Adventure', 'Drama']",2007-07-07,0.361554,76.0,2007
2300000.0,52313200.5,7.2,102,[],1947-12-24,8.055084,87.0,1947
2000000.0,52313200.5,4.4,27,"['Horror', 'Thriller']",2008-05-01,4.346271,88.0,2008
14000000.0,52313200.5,5.6,37,"['Action', 'Adventure', 'Drama']",2002-01-01,3.419685,97.0,2002
2000000.0,52313200.5,5.7,50,[],2012-03-10,5.100741,96.0,2012
24000000.0,52313200.5,6.7,45,['Comedy'],2013-07-09,2.253589,87.0,2013
24000000.0,52313200.5,6.6,8,"['Comedy', 'Fantasy', 'Music']",2013-04-26,0.209475,106.0,2013
24000000.0,52313200.5,5.3,36,"['Comedy', 'Drama']",2013-09-10,3.613577,107.0,2013
24000000.0,52313200.5,6.3,12,"['Mystery', 'Horror', 'History']",1967-10-05,1.296784,85.0,1967
7000000.0,52313200.5,5.2,46,"['Comedy', 'Drama']",2013-01-16,4.50829,88.0,2013
24000000.0,52313200.5,6.1,24,"['Comedy', 'Music']",1966-10-16,8.902102,99.0,1966
24000000.0,52313200.5,5.9,10,['Documentary'],2007-09-27,1.619635,102.0,2007
24000000.0,52313200.5,3.9,8,"['Action', 'Adventure', 'History', 'Western']",2011-03-03,1.002585,108.0,2011
24000000.0,52313200.5,4.2,35,"['Science Fiction', 'Comedy']",2015-03-20,1.332804,90.0,2015
2000000.0,52313200.5,4.4,24,"['Thriller', 'Mystery', 'Horror', 'Drama']",2015-08-21,2.00163,89.0,2015
2000000.0,52313200.5,4.4,19,['Thriller'],2015-10-02,1.187764,92.0,2015
19000000.0,52313200.5,6.7,59,"['Crime', 'Drama']",1986-08-27,6.463806,99.0,1986
24000000.0,52313200.5,6.7,24,"['Fantasy', 'Drama', 'Science Fiction']",2003-01-01,1.980265,103.0,2003
1950000.0,52313200.5,5.8,49,"['Thriller', 'Action']",2015-04-10,3.696123,90.0,2015
1987650.0,19152480.0,6.6,827,"['Drama', 'Thriller', 'Mystery']",2010-09-24,32.841229,94.0,2010
24000000.0,864659.0,7.4,443,"['Drama', 'Comedy', 'Romance']",2011-03-18,8.518866,97.0,2011
24000000.0,52313200.5,7.8,55,"['Documentary', 'Drama', 'History']",2013-06-07,4.892203,88.0,2013
24000000.0,52313200.5,5.8,12,['Drama'],2006-07-21,4.665026,95.0,2006
24000000.0,222000.0,5.6,10,"['Drama', 'Music']",2013-02-07,1.294967,160.0,2013
24000000.0,2957978.0,7.5,275,"['Thriller', 'Documentary', 'Crime', 'History']",2008-07-25,14.331992,94.0,2008
24000000.0,52313200.5,5.8,27,"['Drama', 'Thriller']",2015-08-30,3.068463,82.0,2015
1900000.0,52313200.5,6.9,21,['Drama'],2015-04-24,1.367751,89.0,2015
1800000.0,67738090.0,5.6,328,"['Horror', 'Drama', 'Thriller']",2010-08-27,14.838986,87.0,2010
24000000.0,52313200.5,7.2,244,['Drama'],2009-12-25,1.950959,98.0,2009
1800000.0,8000000.0,7.6,281,['Drama'],1951-09-18,14.884756,125.0,1951
1800000.0,9440272.0,8.0,1442,"['Drama', 'Comedy', 'War']",1964-01-29,41.996783,95.0,1964
1800000.0,52313200.5,6.2,36,"['Drama', 'Romance']",2002-10-01,2.179428,118.0,2002
1800000.0,21107746.0,6.8,403,"['Drama', 'Fantasy']",2012-06-29,12.471239,93.0,2012
1700000.0,8844595.0,5.5,215,"['Action', 'Science Fiction']",1973-06-15,13.315383,93.0,1973
24000000.0,52313200.5,5.6,9,"['Drama', 'Music']",2001-03-01,3.363321,109.0,2001
2000000.0,841733.0,5.3,14,"['Drama', 'Thriller']",2011-08-26,1.699101,104.0,2011
24000000.0,52313200.5,6.7,5,"['Comedy', 'Romance']",2015-08-14,0.320387,155.0,2015
24000000.0,621951.0,6.4,88,"['Comedy', 'Documentary']",2011-04-22,0.692497,87.0,2011
24000000.0,52313200.5,5.5,12,['Comedy'],1993-06-04,0.023436,93.0,1993
24000000.0,52313200.5,6.8,9,"['Adventure', 'Drama', 'Foreign']",2003-09-09,0.749699,108.0,2003
1800000.0,6800000.0,6.7,192,['Western'],1968-07-31,11.756943,114.0,1968
24000000.0,52313200.5,6.9,17,"['Crime', 'Drama']",1952-03-14,0.225627,87.0,1952
24000000.0,52313200.5,5.3,33,"['Horror', 'Thriller']",2007-06-15,6.833164,104.0,2007
24000000.0,52313200.5,0.0,0,"['Thriller', 'Comedy', 'Horror']",2016-03-04,0.060127,87.0,2016
1800000.0,52313200.5,4.2,22,"['Action', 'Science Fiction']",2013-06-27,1.959405,86.0,2013
1800000.0,52313200.5,5.0,4,"['Comedy', 'Romance']",2012-02-03,0.21544,104.0,2012
1530000.0,7267585.0,7.2,664,"['Action', 'Drama', 'Thriller']",1998-08-20,27.36562,81.0,1998
500000.0,150277.0,6.3,152,"['Drama', 'Horror', 'Thriller', 'Romance']",2002-01-13,8.650779,93.0,2002
1493619.0,52313200.5,4.9,19,"['Adventure', 'Family']",2013-12-29,2.492747,90.0,2013
24000000.0,23311391.0,7.0,28,['Drama'],2008-03-20,2.756435,106.0,2008
1700000.0,9700000.0,6.1,236,"['Action', 'Science Fiction']",1972-06-29,18.828683,88.0,1972
1700000.0,52313200.5,6.4,89,"['Drama', 'Thriller']",2001-11-23,6.979638,130.0,2001
2000000.0,572809.0,6.3,519,"['Thriller', 'Crime', 'Horror']",2010-06-17,26.281839,108.0,2010
1700000.0,1943649.0,5.5,39,"['Comedy', 'Crime']",1999-12-03,2.079125,98.0,1999
24000000.0,52313200.5,6.0,59,"['Drama', 'Thriller', 'Romance']",2004-08-20,3.939753,86.0,2004
1000000.0,4235151.0,7.3,221,"['Drama', 'Romance']",2013-09-19,14.017809,104.0,2013
24000000.0,52313200.5,5.9,7,"['Drama', 'Romance']",2005-08-05,3.677831,100.0,2005
1644736.0,7433101.0,7.2,79,"['Comedy', 'Romance']",1938-08-23,3.426314,126.0,1938
1650000.0,30500000.0,7.2,133,"['War', 'Drama', 'Romance']",1953-08-04,6.915201,118.0,1953
1600000.0,5400000.0,7.1,61,['Western'],1949-10-22,8.535178,104.0,1949
24000000.0,52313200.5,6.0,24,"['Drama', 'Music']",2013-10-04,2.160586,102.0,2013
24000000.0,6033999.0,6.3,3,"['Comedy', 'Drama']",1999-04-09,0.796009,84.0,1999
24000000.0,2592808.0,4.3,4,"['Drama', 'Crime', 'Thriller']",2010-10-15,0.13456,104.0,2010
24000000.0,52313200.5,6.8,52,"['Drama', 'Comedy', 'Romance']",2007-07-01,4.554574,96.0,2007
24000000.0,52313200.5,4.6,55,"['Thriller', 'Horror']",2014-08-27,3.215465,92.0,2014
24000000.0,52313200.5,7.6,20,"['Drama', 'Romance']",2006-06-06,1.49436,114.0,2006
1600000.0,4420000.0,7.5,372,"['Crime', 'Drama', 'Mystery']",1974-04-07,20.810292,113.0,1974
24000000.0,52313200.5,0.0,0,['Romance'],2006-12-07,0.122704,104.0,2006
24000000.0,52313200.5,6.7,32,[],1969-06-18,3.654018,123.0,1969
24000000.0,52313200.5,6.5,2,"['Drama', 'Mystery']",2003-10-05,3.313339,111.0,2003
24000000.0,52313200.5,4.4,111,[],2016-02-12,5.379319,99.0,2016
2000000.0,22179430.0,6.7,129,['Comedy'],2007-05-25,9.67299,108.0,2007
1500000.0,11806119.0,6.6,363,['Action'],1988-02-26,17.49699,92.0,1988
1500000.0,9600000.0,7.9,241,"['Comedy', 'Drama']",1939-10-19,12.2624,129.0,1939
1500000.0,7412216.0,6.8,279,"['Drama', 'Crime']",1995-07-28,13.291991,91.0,1995
1500000.0,11098131.0,6.9,226,"['Comedy', 'Drama']",2005-10-05,13.788054,81.0,2005
1000000.0,10013424.0,5.9,48,['Comedy'],2001-04-21,3.990215,97.0,2001
17000000.0,52313200.5,4.5,99,"['Action', 'Drama']",2016-07-14,6.526588,90.0,2016
1500000.0,7000000.0,7.3,160,"['Drama', 'Mystery', 'Thriller']",1945-12-28,11.145915,111.0,1945
24000000.0,52313200.5,6.5,64,"['Drama', 'Mystery']",1994-09-24,5.446832,103.0,1994
1500000.0,2375097.0,7.1,166,"['Romance', 'Comedy', 'Crime', 'Drama']",1998-01-20,10.009994,110.0,1998
1500000.0,97009150.0,6.8,1737,"['Horror', 'Thriller']",2010-09-13,58.594852,103.0,2010
1500000.0,2300000.0,6.7,144,"['Comedy', 'Crime', 'Science Fiction', 'Thriller']",1984-02-20,11.35344,92.0,1984
1500000.0,52313200.5,7.4,153,"['Crime', 'Drama', 'Thriller']",2000-08-31,8.589355,114.0,2000
24000000.0,52313200.5,6.5,39,['Documentary'],2012-07-09,2.828303,101.0,2012
1500000.0,712294.0,6.5,43,['Drama'],2005-03-25,3.618646,111.0,2005
1500000.0,3566225.0,5.5,342,"['Comedy', 'Romance']",2013-07-24,15.017068,104.0,2013
1500000.0,418961.0,6.1,111,"['Action', 'Crime', 'Drama', 'Thriller']",1993-10-01,5.817519,104.0,1993
1500000.0,416925.0,6.8,151,['Drama'],2001-01-19,9.856826,98.0,2001
24000000.0,414404.0,6.5,48,"['Drama', 'Romance']",2008-03-07,4.262374,106.0,2008
24000000.0,52313200.5,3.0,1,"['Thriller', 'Action', 'Horror']",2015-08-28,0.06124,93.0,2015
1500000.0,373967.0,6.2,251,"['Horror', 'Mystery']",2001-08-10,11.064228,100.0,2001
24000000.0,52313200.5,5.7,12,"['Comedy', 'Romance']",2006-01-01,1.742383,80.0,2006
24000000.0,330048.0,4.5,3,['Drama'],2011-02-11,0.414754,95.0,2011
24000000.0,52313200.5,5.7,159,"['Comedy', 'Horror']",2006-04-27,12.677016,83.0,2006
1.0,8500000.0,8.1,856,"['Drama', 'Comedy']",1936-02-05,28.27648,87.0,1936
24000000.0,52313200.5,6.4,9,"['Drama', 'Family', 'Comedy']",2002-03-22,0.87066,91.0,2002
1500000.0,173066.0,5.9,107,"['Comedy', 'Horror']",2007-10-01,7.5591,86.0,2007
1500000.0,52313200.5,3.5,1,[],2005-01-13,2.02817,104.0,2005
1500000.0,52313200.5,6.6,8,['Comedy'],2015-03-06,0.859014,97.0,2015
1500000.0,52313200.5,6.0,2,"['Drama', 'Romance']",2005-12-07,0.071377,108.0,2005
1200000.0,52313200.5,6.0,2,"['Drama', 'History', 'War']",2010-07-14,0.193172,128.0,2010
1500000.0,32000.0,6.6,183,"['Horror', 'Mystery', 'Science Fiction']",2009-03-06,4.680206,93.0,2009
2000000.0,52313200.5,6.8,16,['Drama'],2008-04-24,1.20173,90.0,2008
1.0,52313200.5,10.0,2,"['Romance', 'Comedy', 'Drama']",2015-07-07,0.094105,90.0,2015
1500000.0,1165882.0,5.1,242,"['Horror', 'Thriller']",2012-09-10,14.504326,101.0,2012
24000000.0,52313200.5,6.5,358,"['Horror', 'Comedy', 'Thriller']",2014-09-04,10.322858,109.0,2014
24000000.0,52313200.5,6.9,24,['Documentary'],2005-11-04,1.404175,98.0,2005
1.0,52313200.5,6.8,6,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']",2005-10-01,0.077876,87.0,2005
24000000.0,52313200.5,6.0,1,"['Drama', 'Comedy']",2013-01-01,0.35819,98.0,2013
9000000.0,52313200.5,6.4,13,"['Comedy', 'Drama']",2013-11-29,9.159265,112.0,2013
24000000.0,1500000.0,2.6,9,['Science Fiction'],2014-09-27,1.893697,85.0,2014
24000000.0,52313200.5,7.4,7,"['Comedy', 'Family', 'Drama']",2017-02-03,0.71087,102.0,2017
24000000.0,52313200.5,4.2,13,[],2015-07-03,1.105357,102.0,2015
1500000.0,52313200.5,3.3,52,"['Drama', 'Mystery', 'Horror', 'Thriller']",2015-11-20,2.815228,90.0,2015
24000000.0,52313200.5,7.5,6,"['Action', 'Horror', 'Thriller']",2016-01-28,0.446858,93.0,2016
1488423.0,184925486.0,6.9,1914,"['Fantasy', 'Animation', 'Family']",1937-12-20,80.171283,83.0,1937
1400000.0,52313200.5,6.8,10,[],2004-05-06,0.684881,106.0,2004
1455000.0,2620000.0,5.4,12,['Western'],1968-11-06,3.598457,113.0,1968
1.0,52313200.5,5.9,18,"['Adventure', 'Comedy', 'Horror']",2004-12-17,1.452152,94.0,2004
2000000.0,52313200.5,5.3,6,['Drama'],2016-07-08,1.193219,101.0,2016
3150000.0,52313200.5,5.2,97,"['Horror', 'Thriller']",2014-10-16,8.039223,100.0,2014
24000000.0,52313200.5,6.2,32,"['Drama', 'Crime', 'Thriller']",2014-05-16,2.486992,75.0,2014
24000000.0,52313200.5,0.0,0,"['Thriller', 'Horror']",2014-01-11,0.43049,91.0,2014
1377800.0,52313200.5,6.1,203,"['Family', 'Adventure', 'Comedy', 'Science Fiction', 'Crime']",1966-07-30,9.815394,105.0,1966
1350000.0,3897569.0,7.5,1648,"['Comedy', 'Crime']",1998-03-05,16.032594,105.0,1998
24000000.0,52313200.5,0.0,0,['Western'],1983-08-19,0.592821,104.0,1983
1300000.0,52313200.5,7.7,207,['Drama'],1998-05-20,10.240917,105.0,1998
24000000.0,52313200.5,6.7,51,"['Comedy', 'Drama']",1996-10-11,3.443916,95.0,1996
1300000.0,639000.0,5.0,1,['Drama'],2006-02-22,0.072066,135.0,2006
24000000.0,619042.0,6.5,6,['Drama'],2000-05-05,0.430758,105.0,2000
24000000.0,1632.0,6.1,30,"['Horror', 'Comedy']",2012-04-22,0.143784,79.0,2012
24000000.0,52313200.5,0.0,0,"['Drama', 'Action']",2014-08-22,0.077873,135.0,2014
24000000.0,52313200.5,2.8,10,['Science Fiction'],1985-03-15,0.319792,88.0,1985
1000000.0,52313200.5,5.9,18,"['Action', 'Comedy']",2003-01-01,1.600797,85.0,2003
24000000.0,52313200.5,2.3,4,"['Comedy', 'Romance']",2005-12-09,0.285131,122.0,2005
24000000.0,52313200.5,3.2,34,['Comedy'],2010-06-08,5.628399,82.0,2010
24000000.0,52313200.5,5.0,66,"['Drama', 'Horror', 'Romance']",2009-10-22,5.065752,103.0,2009
1288000.0,6000000.0,7.7,336,"['Drama', 'Mystery']",1940-04-12,18.426825,130.0,1940
1250000.0,21722776.0,6.0,315,"['Horror', 'Thriller']",1981-05-01,16.517777,87.0,1981
1250000.0,11000000.0,7.4,112,['Drama'],1945-11-25,6.903314,101.0,1945
1250000.0,3412497.0,5.3,62,"['Horror', 'Science Fiction']",1984-08-31,4.45544,88.0,1984
24000000.0,52313200.5,5.9,10,['Drama'],2013-04-19,0.106949,100.0,2013
15000000.0,52313200.5,5.8,2,"['Adventure', 'Animation', 'Comedy', 'Family']",2011-06-03,0.165909,87.0,2011
1250000.0,8500000.0,6.7,79,"['Crime', 'Drama', 'Thriller']",1953-01-21,9.903992,92.0,1953
1250000.0,6000000.0,6.8,72,['Drama'],1941-10-28,7.70019,118.0,1941
24000000.0,52313200.5,4.1,13,"['Thriller', 'Comedy', 'Romance']",2014-06-22,4.480579,123.0,2014
1200000.0,52313200.5,6.7,185,['Drama'],1989-08-18,10.869492,100.0,1989
1200000.0,103911669.0,7.2,2184,"['Horror', 'Mystery', 'Crime']",2004-10-01,63.655973,103.0,2004
3000000.0,18492362.0,6.6,362,"['Comedy', 'Crime', 'Mystery']",2001-01-18,16.312803,104.0,2001
1.0,52313200.5,0.0,0,[],2015-08-07,0.025364,99.0,2015
1300000.0,52313200.5,5.7,17,"['Comedy', 'Drama']",2013-08-10,1.473405,87.0,2013
24000000.0,52313200.5,6.8,57,"['Comedy', 'Drama', 'Romance']",2001-08-30,8.109958,114.0,2001
24000000.0,52313200.5,6.8,88,"['Drama', 'Romance']",2000-11-17,7.142448,111.0,2000
1200000.0,7000000.0,6.9,149,"['Comedy', 'Mystery', 'Thriller']",1955-10-03,6.920873,99.0,1955
24000000.0,52313200.5,6.5,101,['Comedy'],1999-09-12,4.826908,85.0,1999
1200000.0,2861020.0,6.3,24,['Drama'],2013-04-19,3.085411,114.0,2013
1200000.0,14661007.0,8.0,3697,"['Crime', 'Thriller']",1992-09-02,66.925866,99.0,1992
24000000.0,52313200.5,6.4,8,"['Drama', 'Family', 'Fantasy']",1940-01-19,1.280733,88.0,1940
1200000.0,6000000.0,8.1,2311,['Western'],1966-12-23,88.377076,161.0,1966
24000000.0,52313200.5,7.8,165,['Drama'],2015-02-08,9.683622,110.0,2015
1250000.0,52313200.5,5.8,25,"['Drama', 'Comedy']",2012-04-13,1.6116,106.0,2012
24000000.0,52313200.5,0.0,0,"['Comedy', 'Music']",2003-03-20,0.002386,88.0,2003
900000.0,25000.0,6.8,6,['Documentary'],2011-09-11,0.097913,97.0,2011
1200000.0,52313200.5,0.0,0,['Comedy'],2007-03-01,0.047781,85.0,2007
1344000.0,52313200.5,4.1,140,"['Drama', 'Romance']",2011-09-14,20.422246,103.0,2011
24000000.0,52313200.5,0.0,0,"['Drama', 'Comedy']",2013-10-27,0.021678,98.0,2013
24000000.0,52313200.5,6.0,11,[],2003-06-18,1.998557,88.0,2003
24000000.0,52313200.5,3.9,44,['Comedy'],2008-12-05,8.148187,88.0,2008
1200000.0,2736000.0,6.8,18,"['Action', 'Adventure', 'Drama', 'War']",1936-10-20,2.968235,115.0,1936
24000000.0,52313200.5,4.4,12,"['Thriller', 'Horror']",2011-10-22,1.36514,104.0,2011
1200000.0,52313200.5,4.8,12,[],2012-01-01,0.057564,84.0,2012
2600000.0,2850263.0,6.1,20,"['Action', 'Adventure', 'Comedy']",1993-09-17,8.001156,91.0,1993
1200000.0,52313200.5,6.7,13,"['Action', 'Adventure']",1970-05-27,1.079125,97.0,1970
24000000.0,52313200.5,4.2,26,['Horror'],2015-10-16,1.906151,91.0,2015
24000000.0,52313200.5,2.0,1,['Horror'],2013-06-01,0.100533,104.0,2013
3000000.0,18637690.0,6.2,237,['Comedy'],2005-10-07,10.230583,104.0,2005
24000000.0,52313200.5,7.2,151,[],2004-09-29,12.818441,90.0,2004
1100000.0,1400000.0,6.8,15,"['Comedy', 'Horror']",1987-09-25,1.220072,99.0,1987
24000000.0,52313200.5,5.0,1,['Documentary'],2002-02-22,0.014406,104.0,2002
1596010.0,52313200.5,6.9,8,['Horror'],2002-02-28,0.552361,75.0,2002
24000000.0,52313200.5,6.0,9,['Drama'],2006-10-27,0.147886,104.0,2006
1100000.0,52313200.5,5.7,77,"['Fantasy', 'Science Fiction', 'Horror']",2010-12-03,7.717237,110.0,2010
1100000.0,4105187.0,7.3,1055,[],2011-09-08,40.285095,104.0,2011
24000000.0,52313200.5,3.1,6,"['Horror', 'Science Fiction', 'Action']",2010-05-13,0.249457,90.0,2010
24000000.0,52313200.5,4.4,11,[],2013-05-29,0.447166,104.0,2013
878000.0,10462500.0,7.9,1422,"['Drama', 'Romance']",1942-11-26,43.729123,102.0,1942
24000000.0,52313200.5,6.1,90,"['Horror', 'Thriller']",2008-06-17,4.653047,104.0,2008
1250000.0,52313200.5,7.0,27,"['Drama', 'Comedy', 'Romance']",2009-12-11,3.000435,156.0,2009
1000000.0,52313200.5,6.3,177,"['Adventure', 'Drama', 'Science Fiction']",1972-03-09,11.095414,89.0,1972
1000000.0,117235147.0,7.5,1791,['Drama'],1976-11-21,72.19808,119.0,1976
24000000.0,52313200.5,4.1,7,['Drama'],2014-01-20,0.926084,92.0,2014
1000000.0,37600000.0,6.1,39,"['Adventure', 'Comedy', 'History', 'Romance']",1963-10-06,2.833166,128.0,1963
1000000.0,62882090.0,5.5,1047,"['Horror', 'Thriller']",2015-04-17,41.972329,82.0,2015
1300000.0,28262574.0,8.0,2535,"['Crime', 'Drama']",1976-02-07,58.845025,114.0,1976
1000000.0,17985893.0,6.4,161,"['Drama', 'Horror']",1981-04-03,6.532855,91.0,1981
950000.0,59600000.0,6.9,940,"['Adventure', 'Action', 'Thriller']",1962-10-04,48.901542,110.0,1962
24000000.0,18112929.0,4.9,483,"['Horror', 'Thriller']",2012-05-24,20.649145,88.0,2012
1000000.0,14564027.0,6.9,449,['Horror'],1987-09-11,22.583834,94.0,1987
5000000.0,23507567.0,5.7,72,['Drama'],2016-04-01,6.96858,121.0,2016
1000000.0,10047674.0,5.6,126,"['Horror', 'Thriller']",2005-09-16,6.926926,90.0,2005
1000000.0,10037390.0,5.9,43,"['Adventure', 'Horror', 'Action', 'Science Fiction']",1999-12-11,3.322721,107.0,1999
3500000.0,16566240.0,6.9,890,"['Drama', 'Romance']",2010-12-27,26.881611,112.0,2010
1000000.0,13350369.0,6.9,144,['Drama'],2005-12-23,9.773398,103.0,2005
1000000.0,101758490.0,4.6,262,"['Thriller', 'Horror']",2012-01-06,13.152822,83.0,2012
2090000.0,40000000.0,6.6,53,"['Comedy', 'Drama', 'Thriller']",1970-07-17,4.289003,109.0,1970
1000000.0,9000000.0,5.5,21,"['Drama', 'Action', 'Western', 'Music', 'Romance']",1956-11-15,1.444258,89.0,1956
1000000.0,46243000.0,6.7,251,['Documentary'],2006-01-24,14.139004,100.0,2006
1000000.0,7800000.0,6.2,33,"['Action', 'Drama', 'History', 'War']",1949-12-14,3.851,100.0,1949
24000000.0,52313200.5,7.2,44,"['Documentary', 'Music']",2008-02-07,2.162522,122.0,2008
5000000.0,6833445.0,5.0,349,"['Action', 'Adventure', 'Horror', 'Thriller']",2014-09-04,17.845161,100.0,2014
24000000.0,52313200.5,7.5,12,"['Drama', 'Romance', 'Family']",2016-05-20,0.42583,104.0,2016
1000000.0,9138338.0,6.6,179,"['Drama', 'Romance', 'Comedy']",2012-05-02,9.115486,98.0,2012
24000000.0,52313200.5,7.4,217,['Documentary'],2008-09-07,15.017162,104.0,2008
24000000.0,5355847.0,6.8,35,['Drama'],2011-10-30,1.86221,107.0,2011
24000000.0,52313200.5,6.0,20,"['Comedy', 'Drama', 'Romance']",1998-08-21,1.334481,96.0,1998
24000000.0,5284309.0,6.7,292,['Drama'],2014-01-18,15.699363,90.0,2014
24000000.0,3538446.0,6.7,277,"['Drama', 'Thriller']",2011-10-21,17.806082,101.0,2011
24000000.0,3123963.0,6.7,187,"['Comedy', 'Romance']",2014-06-06,10.12895,83.0,2014
24000000.0,52313200.5,6.7,99,['Drama'],2008-08-01,4.805651,97.0,2008
1000000.0,52313200.5,7.4,85,"['Documentary', 'Music']",2013-06-14,5.247956,89.0,2013
1000000.0,2057193.0,5.4,24,"['Drama', 'Romance']",1997-09-07,4.86805,84.0,1997
24000000.0,52313200.5,6.6,7,"['Comedy', 'Drama', 'Romance']",1996-07-17,0.367312,86.0,1996
1000000.0,1678874.0,7.2,59,['Documentary'],2006-08-04,5.323184,92.0,2006
1000000.0,1744858.0,6.3,25,"['Comedy', 'Drama', 'Romance']",2000-02-01,3.424158,94.0,2000
1000000.0,52313200.5,6.7,191,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",2002-06-09,9.954848,92.0,2002
1.0,52313200.5,6.7,7,['Drama'],1998-10-07,0.29245,100.0,1998
1000000.0,852206.0,7.3,4,"['Crime', 'Drama', 'Mystery', 'Thriller']",2001-03-30,0.280083,119.0,2001
1000000.0,623791.0,6.1,7,"['Drama', 'Foreign', 'Romance']",2000-09-08,0.043023,104.0,2000
1000000.0,52313200.5,6.2,115,['Comedy'],1997-09-06,5.06516,94.0,1997
24000000.0,52313200.5,5.9,30,"['Drama', 'Romance']",2003-08-01,3.65924,108.0,2003
24000000.0,52313200.5,7.7,10,['Comedy'],1997-01-01,0.948316,97.0,1997
1000000.0,464000.0,6.7,13,['Drama'],2002-01-11,0.672695,92.0,2002
24000000.0,52313200.5,6.4,348,['Drama'],2014-05-09,16.570708,100.0,2014
24000000.0,52313200.5,6.8,27,[],2009-09-17,0.51799,120.0,2009
24000000.0,52313200.5,6.7,160,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2006-01-24,8.542921,88.0,2006
24000000.0,336472.0,7.5,1063,"['Science Fiction', 'Drama']",2014-07-18,37.555398,106.0,2014
1000000.0,52313200.5,5.6,17,"['Comedy', 'Drama', 'Romance']",2003-08-22,5.20209,79.0,2003
1000000.0,444575.0,7.5,210,['Documentary'],2012-08-31,8.887411,115.0,2012
1000000.0,274661.0,6.6,53,['Documentary'],2007-04-30,0.748565,106.0,2007
1000000.0,52313200.5,4.7,3,['Documentary'],2006-01-01,0.436148,97.0,2006
24000000.0,52313200.5,2.8,3,['Drama'],2004-09-24,0.030253,120.0,2004
24000000.0,52313200.5,4.0,1,[],2000-05-14,0.690089,90.0,2000
1000000.0,52313200.5,7.2,29,"['Drama', 'Adventure', 'Documentary']",2013-09-05,1.883947,92.0,2013
650000.0,52313200.5,6.4,55,['Documentary'],2015-07-31,1.631274,93.0,2015
1000000.0,52313200.5,4.7,5,"['Drama', 'Action']",2012-06-01,0.341461,114.0,2012
24000000.0,52313200.5,6.0,197,"['Mystery', 'Horror']",2009-04-25,8.628485,95.0,2009
24000000.0,14870.0,6.2,135,"['Comedy', 'Thriller', 'Crime']",2010-07-01,6.507094,93.0,2010
24000000.0,52313200.5,6.3,16,"['Comedy', 'Crime']",1998-08-17,1.190729,88.0,1998
1000000.0,52313200.5,5.2,7,"['Romance', 'Drama', 'Crime']",1999-02-11,0.340019,104.0,1999
24000000.0,52313200.5,6.0,3,"['Comedy', 'Drama']",1998-09-23,0.678475,98.0,1998
24000000.0,52313200.5,5.5,11,"['Action', 'Comedy']",2000-09-22,9.055447,82.0,2000
24000000.0,52313200.5,4.4,5,"['Comedy', 'Romance']",2009-09-19,0.108468,118.0,2009
1000000.0,10018.0,6.2,20,"['Crime', 'Drama', 'Romance', 'Thriller']",2006-04-28,2.175696,78.0,2006
